index,date,wp1,train,u,v,ws,wd
11879,2010-11-07 23:00:00,0.303,1.0,1.66,4.52,4.82,20.1
11880,2010-11-08 00:00:00,0.354,1.0,0.9,5.55,5.62,9.25
11881,2010-11-08 01:00:00,0.303,1.0,1.05,5.09,5.2,11.69
11882,2010-11-08 02:00:00,0.303,1.0,1.29,4.45,4.63,16.23
11883,2010-11-08 03:00:00,0.253,1.0,1.55,3.69,4.0,22.81
11884,2010-11-08 04:00:00,0.177,1.0,1.73,2.88,3.35,31.0
11885,2010-11-08 05:00:00,0.10099999999999999,1.0,1.73,2.09,2.71,39.68
11886,2010-11-08 06:00:00,0.076,1.0,1.48,1.39,2.03,46.96
11887,2010-11-08 07:00:00,0.025,1.0,0.98,0.82,1.28,49.95
11888,2010-11-08 08:00:00,0.0,1.0,0.24,0.46,0.52,27.81
11889,2010-11-08 09:00:00,0.0,1.0,-0.68,0.32,0.76,294.92
11890,2010-11-08 10:00:00,0.0,1.0,-1.6,0.39,1.65,283.63
11891,2010-11-08 11:00:00,0.0,1.0,-2.27,0.63,2.36,285.5
11892,2010-11-08 12:00:00,0.0,1.0,-3.22,0.11,3.23,271.95
11893,2010-11-08 13:00:00,0.0,1.0,-2.94,0.21,2.95,274.02
11894,2010-11-08 14:00:00,0.051,1.0,-2.02,-0.15,2.02,265.82
11895,2010-11-08 15:00:00,0.076,1.0,-0.77,-0.83,1.13,222.9
11896,2010-11-08 16:00:00,0.0,1.0,0.36,-1.72,1.76,168.27
11897,2010-11-08 17:00:00,0.0,1.0,0.88,-2.73,2.86,162.18
11898,2010-11-08 18:00:00,0.0,1.0,0.48,-3.71,3.74,172.67
11899,2010-11-08 19:00:00,0.0,1.0,-0.43,-4.49,4.51,185.44
11900,2010-11-08 20:00:00,0.0,1.0,-1.25,-4.85,5.0,194.44
11901,2010-11-08 21:00:00,0.025,1.0,-1.56,-4.66,4.92,198.52
11902,2010-11-08 22:00:00,0.025,1.0,-1.62,-4.1,4.41,201.57
11903,2010-11-08 23:00:00,0.076,1.0,-1.85,-3.42,3.89,208.42
11904,2010-11-09 00:00:00,0.076,1.0,-2.83,-1.74,3.32,238.34
11905,2010-11-09 01:00:00,0.076,1.0,-3.1,-1.18,3.32,249.07
11906,2010-11-09 02:00:00,0.354,1.0,-3.27,-0.86,3.38,255.25
11907,2010-11-09 03:00:00,0.278,1.0,-3.35,-0.73,3.43,257.75
11908,2010-11-09 04:00:00,0.22699999999999998,1.0,-3.36,-0.74,3.44,257.51
11909,2010-11-09 05:00:00,0.22699999999999998,1.0,-3.28,-0.86,3.39,255.28
11910,2010-11-09 06:00:00,0.126,1.0,-3.13,-1.04,3.3,251.65
11911,2010-11-09 07:00:00,0.025,1.0,-2.99,-1.23,3.23,247.55
11912,2010-11-09 08:00:00,0.051,1.0,-2.95,-1.41,3.27,244.36
11913,2010-11-09 09:00:00,0.0,1.0,-3.06,-1.54,3.42,243.29
11914,2010-11-09 10:00:00,0.0,1.0,-3.22,-1.56,3.58,244.21
11915,2010-11-09 11:00:00,0.051,1.0,-3.32,-1.43,3.62,246.73
11916,2010-11-09 12:00:00,0.22699999999999998,1.0,-3.42,-0.63,3.48,259.56
11917,2010-11-09 13:00:00,0.22699999999999998,1.0,-3.13,-0.53,3.18,260.3
11918,2010-11-09 14:00:00,0.025,1.0,-2.6,-0.58,2.66,257.49
11919,2010-11-09 15:00:00,0.025,1.0,-1.93,-0.73,2.06,249.21
11920,2010-11-09 16:00:00,0.0,1.0,-1.18,-0.97,1.53,230.68
11921,2010-11-09 17:00:00,0.0,1.0,-0.44,-1.25,1.33,199.33
11922,2010-11-09 18:00:00,0.0,1.0,0.21,-1.56,1.58,172.43
11923,2010-11-09 19:00:00,0.0,1.0,0.61,-1.88,1.98,161.94
11924,2010-11-09 20:00:00,0.0,1.0,0.61,-2.19,2.28,164.36
11925,2010-11-09 21:00:00,0.0,1.0,0.11,-2.46,2.47,177.5
11926,2010-11-09 22:00:00,0.025,1.0,-0.77,-2.54,2.66,196.88
11927,2010-11-09 23:00:00,0.0,1.0,-1.83,-2.25,2.9,219.06
11928,2010-11-10 00:00:00,0.0,1.0,-3.2,0.67,3.27,281.91
11929,2010-11-10 01:00:00,0.076,1.0,-3.63,1.43,3.9,291.46
11930,2010-11-10 02:00:00,0.278,1.0,-3.86,1.75,4.24,294.4
11931,2010-11-10 03:00:00,0.53,1.0,-3.91,1.77,4.29,294.37
11932,2010-11-10 04:00:00,0.505,1.0,-3.78,1.68,4.13,293.93
11933,2010-11-10 05:00:00,0.379,1.0,-3.44,1.67,3.82,295.84
11934,2010-11-10 06:00:00,0.455,1.0,-2.93,1.87,3.47,302.53
11935,2010-11-10 07:00:00,0.379,1.0,-2.44,2.1,3.22,310.74
11936,2010-11-10 08:00:00,0.278,1.0,-2.23,2.12,3.08,313.52
11937,2010-11-10 09:00:00,0.20199999999999999,1.0,-2.47,1.77,3.04,305.68
11938,2010-11-10 10:00:00,0.253,1.0,-2.94,1.29,3.21,293.71
11939,2010-11-10 11:00:00,0.40399999999999997,1.0,-3.37,1.02,3.52,286.89
11940,2010-11-10 12:00:00,0.581,1.0,-3.02,1.14,3.23,290.75
11941,2010-11-10 13:00:00,0.505,1.0,-2.54,1.13,2.78,294.02
11942,2010-11-10 14:00:00,0.303,1.0,-1.85,1.17,2.19,302.21
11943,2010-11-10 15:00:00,0.10099999999999999,1.0,-1.07,1.21,1.62,318.55
11944,2010-11-10 16:00:00,0.0,1.0,-0.27,1.17,1.21,346.93
11945,2010-11-10 17:00:00,0.0,1.0,0.46,0.95,1.05,25.76
11946,2010-11-10 18:00:00,0.0,1.0,1.02,0.5,1.14,64.08
11947,2010-11-10 19:00:00,0.0,1.0,1.25,0.01,1.25,89.45
11948,2010-11-10 20:00:00,0.0,1.0,0.94,-0.25,0.97,104.76
11949,2010-11-10 21:00:00,0.0,1.0,0.0,-0.09,0.09,178.42
11950,2010-11-10 22:00:00,0.0,1.0,-1.28,0.39,1.34,286.73
11951,2010-11-10 23:00:00,0.0,1.0,-2.55,1.03,2.75,292.01
11952,2010-11-11 00:00:00,0.0,1.0,-3.92,1.43,4.18,289.99
11953,2010-11-11 01:00:00,0.126,1.0,-4.39,1.68,4.7,290.98
11954,2010-11-11 02:00:00,0.20199999999999999,1.0,-4.54,2.1,5.0,294.8
11955,2010-11-11 03:00:00,0.53,1.0,-4.41,2.59,5.11,300.42
11956,2010-11-11 04:00:00,0.7829999999999999,1.0,-4.08,3.06,5.1,306.91
11957,2010-11-11 05:00:00,0.682,1.0,-3.61,3.41,4.97,313.42
11958,2010-11-11 06:00:00,0.8079999999999999,1.0,-3.05,3.57,4.7,319.44
11959,2010-11-11 07:00:00,0.884,1.0,-2.43,3.58,4.32,325.88
11960,2010-11-11 08:00:00,0.833,1.0,-1.72,3.54,3.94,334.03
11961,2010-11-11 09:00:00,0.581,1.0,-1.01,3.52,3.66,343.91
11962,2010-11-11 10:00:00,0.379,1.0,-0.62,3.51,3.56,349.94
11963,2010-11-11 11:00:00,0.0,1.0,-0.94,3.47,3.6,344.9
11964,2010-11-11 12:00:00,0.0,1.0,-3.01,2.81,4.12,313.08
11965,2010-11-11 13:00:00,0.0,1.0,-3.67,2.81,4.62,307.5
11966,2010-11-11 14:00:00,0.051,1.0,-3.46,3.05,4.61,311.39
11967,2010-11-11 15:00:00,0.051,1.0,-2.65,3.41,4.32,322.14
11968,2010-11-11 16:00:00,0.10099999999999999,1.0,-1.56,3.74,4.06,337.32
11969,2010-11-11 17:00:00,0.051,1.0,-0.52,3.86,3.9,352.38
11970,2010-11-11 18:00:00,0.025,1.0,0.22,3.67,3.67,3.43
11971,2010-11-11 19:00:00,0.0,1.0,0.58,3.36,3.41,9.75
11972,2010-11-11 20:00:00,0.0,1.0,0.54,3.21,3.25,9.54
11973,2010-11-11 21:00:00,0.0,1.0,0.14,3.41,3.41,2.27
11974,2010-11-11 22:00:00,0.0,1.0,-0.42,3.8,3.83,353.71
11975,2010-11-11 23:00:00,0.0,1.0,-0.86,4.16,4.25,348.28
11976,2010-11-12 00:00:00,0.025,1.0,-0.38,3.8,3.82,354.32
11977,2010-11-12 01:00:00,0.051,1.0,-0.48,3.92,3.95,352.97
11978,2010-11-12 02:00:00,0.22699999999999998,1.0,-0.67,4.03,4.08,350.53
11979,2010-11-12 03:00:00,0.40399999999999997,1.0,-0.9,4.1,4.2,347.59
11980,2010-11-12 04:00:00,0.354,1.0,-1.12,4.1,4.25,344.77
11981,2010-11-12 05:00:00,0.32799999999999996,1.0,-1.25,3.97,4.16,342.57
11982,2010-11-12 06:00:00,0.22699999999999998,1.0,-1.25,3.69,3.9,341.26
11983,2010-11-12 07:00:00,0.152,1.0,-1.2,3.36,3.57,340.35
11984,2010-11-12 08:00:00,0.126,1.0,-1.18,3.11,3.33,339.18
11985,2010-11-12 09:00:00,0.126,1.0,-1.25,3.03,3.28,337.57
11986,2010-11-12 10:00:00,0.051,1.0,-1.27,3.01,3.26,337.18
11987,2010-11-12 11:00:00,0.025,1.0,-1.05,2.9,3.08,340.09
11988,2010-11-12 12:00:00,0.0,1.0,-0.36,2.58,2.61,352.12
11989,2010-11-12 13:00:00,0.076,1.0,0.37,2.12,2.15,10.01
11990,2010-11-12 14:00:00,0.0,1.0,0.83,1.91,2.08,23.56
11991,2010-11-12 15:00:00,0.0,1.0,1.07,1.82,2.11,30.54
11992,2010-11-12 16:00:00,0.0,1.0,1.19,1.62,2.01,36.39
11993,2010-11-12 17:00:00,0.0,1.0,1.3,1.05,1.67,50.91
11994,2010-11-12 18:00:00,0.0,1.0,1.44,-0.01,1.44,90.46
11995,2010-11-12 19:00:00,0.0,1.0,1.48,-1.25,1.94,130.26
11996,2010-11-12 20:00:00,0.0,1.0,1.2,-2.23,2.53,151.67
11997,2010-11-12 21:00:00,0.0,1.0,0.49,-2.62,2.67,169.36
11998,2010-11-12 22:00:00,0.0,1.0,-0.42,-2.62,2.65,189.01
11999,2010-11-12 23:00:00,0.0,1.0,-1.2,-2.54,2.81,205.35
12000,2010-11-13 00:00:00,0.0,1.0,-1.31,-3.48,3.72,200.68
12001,2010-11-13 01:00:00,0.0,1.0,-1.72,-3.47,3.87,206.34
12002,2010-11-13 02:00:00,0.0,1.0,-2.02,-3.16,3.75,212.61
12003,2010-11-13 03:00:00,0.076,1.0,-2.26,-2.67,3.5,220.22
12004,2010-11-13 04:00:00,0.10099999999999999,1.0,-2.48,-2.21,3.32,228.33
12005,2010-11-13 05:00:00,0.051,1.0,-2.74,-1.99,3.38,233.97
12006,2010-11-13 06:00:00,0.0,1.0,-3.07,-2.14,3.74,235.06
12007,2010-11-13 07:00:00,0.0,1.0,-3.45,-2.41,4.21,235.12
12008,2010-11-13 08:00:00,0.0,1.0,-3.87,-2.44,4.57,237.83
12009,2010-11-13 09:00:00,0.0,1.0,-4.29,-1.98,4.72,245.25
12010,2010-11-13 10:00:00,0.025,1.0,-4.62,-1.17,4.76,255.76
12011,2010-11-13 11:00:00,0.076,1.0,-4.77,-0.27,4.78,266.81
12012,2010-11-13 12:00:00,0.152,1.0,-4.05,2.28,4.65,299.45
12013,2010-11-13 13:00:00,0.076,1.0,-3.68,2.63,4.53,305.58
12014,2010-11-13 14:00:00,0.22699999999999998,1.0,-2.99,2.33,3.79,308.0
12015,2010-11-13 15:00:00,0.278,1.0,-2.14,1.64,2.7,307.6
12016,2010-11-13 16:00:00,0.10099999999999999,1.0,-1.35,0.9,1.62,303.88
12017,2010-11-13 17:00:00,0.025,1.0,-0.85,0.47,0.98,298.8
12018,2010-11-13 18:00:00,0.0,1.0,-0.83,0.6,1.03,305.94
12019,2010-11-13 19:00:00,0.0,1.0,-1.22,1.19,1.71,314.17
12020,2010-11-13 20:00:00,0.025,1.0,-1.93,2.02,2.79,316.42
12021,2010-11-13 21:00:00,0.10099999999999999,1.0,-2.81,2.92,4.05,316.02
12022,2010-11-13 22:00:00,0.278,1.0,-3.71,3.74,5.27,315.24
12023,2010-11-13 23:00:00,0.505,1.0,-4.43,4.4,6.25,314.8
12024,2010-11-14 00:00:00,0.657,1.0,-5.46,4.8,7.27,311.31
12025,2010-11-14 01:00:00,0.732,1.0,-5.43,5.19,7.52,313.71
12026,2010-11-14 02:00:00,0.833,1.0,-5.05,5.62,7.56,318.04
12027,2010-11-14 03:00:00,0.7829999999999999,1.0,-4.42,6.06,7.5,323.91
12028,2010-11-14 04:00:00,0.884,1.0,-3.7,6.51,7.49,330.4
12029,2010-11-14 05:00:00,0.8590000000000001,1.0,-3.08,6.97,7.62,336.14
12030,2010-11-14 06:00:00,0.556,1.0,-2.67,7.42,7.89,340.22
12031,2010-11-14 07:00:00,0.556,1.0,-2.21,7.82,8.13,344.25
12032,2010-11-14 08:00:00,0.631,1.0,-1.36,8.11,8.22,350.51
12033,2010-11-14 09:00:00,0.732,1.0,0.09,8.25,8.25,0.65
12034,2010-11-14 10:00:00,0.732,1.0,1.87,8.22,8.43,12.79
12035,2010-11-14 11:00:00,0.732,1.0,3.56,8.0,8.76,23.97
12036,2010-11-14 12:00:00,0.53,1.0,4.39,6.02,7.45,36.13
12037,2010-11-14 13:00:00,0.429,1.0,6.1,5.47,8.19,48.08
12038,2010-11-14 14:00:00,0.278,1.0,6.72,5.4,8.62,51.23
12039,2010-11-14 15:00:00,0.379,1.0,6.58,5.65,8.67,49.36
12040,2010-11-14 16:00:00,0.505,1.0,6.0,6.06,8.53,44.72
12041,2010-11-14 17:00:00,0.606,1.0,5.34,6.49,8.4,39.44
12042,2010-11-14 18:00:00,0.556,1.0,4.89,6.79,8.37,35.8
12043,2010-11-14 19:00:00,0.631,1.0,4.83,6.84,8.38,35.26
12044,2010-11-14 20:00:00,0.53,1.0,5.29,6.54,8.41,38.96
12045,2010-11-14 21:00:00,0.732,1.0,6.27,5.86,8.58,46.96
12046,2010-11-14 22:00:00,0.8590000000000001,1.0,7.39,5.07,8.96,55.55
12047,2010-11-14 23:00:00,0.8590000000000001,1.0,8.12,4.52,9.3,60.89
12048,2010-11-15 00:00:00,0.884,1.0,9.21,5.72,10.84,58.13
12049,2010-11-15 01:00:00,0.909,1.0,9.21,5.46,10.71,59.33
12050,2010-11-15 02:00:00,0.884,1.0,8.45,5.71,10.2,55.96
12051,2010-11-15 03:00:00,0.909,1.0,7.22,6.27,9.57,49.02
12052,2010-11-15 04:00:00,0.8079999999999999,1.0,5.92,6.92,9.11,40.58
12053,2010-11-15 05:00:00,0.556,1.0,4.98,7.38,8.9,34.04
12054,2010-11-15 06:00:00,0.556,1.0,4.7,7.47,8.83,32.17
12055,2010-11-15 07:00:00,0.657,1.0,4.85,7.28,8.75,33.69
12056,2010-11-15 08:00:00,0.884,1.0,5.1,6.95,8.62,36.27
12057,2010-11-15 09:00:00,0.909,1.0,5.19,6.62,8.41,38.07
12058,2010-11-15 10:00:00,0.884,1.0,5.2,6.37,8.23,39.21
12059,2010-11-15 11:00:00,0.8590000000000001,1.0,5.32,6.28,8.24,40.27
12060,2010-11-15 12:00:00,0.758,1.0,6.42,6.31,9.0,45.46
12061,2010-11-15 13:00:00,0.581,1.0,6.4,6.21,8.92,45.9
12062,2010-11-15 14:00:00,0.7070000000000001,1.0,6.57,6.42,9.18,45.68
12063,2010-11-15 15:00:00,0.7070000000000001,1.0,6.8,6.79,9.61,45.03
12064,2010-11-15 16:00:00,0.581,1.0,6.88,7.14,9.92,43.94
12065,2010-11-15 17:00:00,0.505,1.0,6.62,7.29,9.85,42.21
12066,2010-11-15 18:00:00,0.429,1.0,5.87,7.08,9.2,39.67
12067,2010-11-15 19:00:00,0.48,1.0,4.92,6.48,8.13,37.22
12068,2010-11-15 20:00:00,0.22699999999999998,1.0,4.11,5.46,6.83,36.95
12069,2010-11-15 21:00:00,0.152,1.0,3.7,4.11,5.53,42.0
12070,2010-11-15 22:00:00,0.152,1.0,3.57,2.81,4.54,51.84
12071,2010-11-15 23:00:00,0.10099999999999999,1.0,3.49,2.01,4.02,60.1
12072,2010-11-16 00:00:00,0.051,1.0,3.58,0.31,3.59,85.07
12073,2010-11-16 01:00:00,0.0,1.0,2.59,0.98,2.77,69.29
12074,2010-11-16 02:00:00,0.0,1.0,1.86,1.56,2.43,49.91
12075,2010-11-16 03:00:00,0.0,1.0,1.32,2.08,2.47,32.42
12076,2010-11-16 04:00:00,0.0,1.0,0.86,2.56,2.7,18.67
12077,2010-11-16 05:00:00,0.0,1.0,0.37,3.03,3.05,6.98
12078,2010-11-16 06:00:00,0.126,1.0,-0.24,3.51,3.52,356.17
12079,2010-11-16 07:00:00,0.10099999999999999,1.0,-0.86,3.93,4.02,347.61
12080,2010-11-16 08:00:00,0.152,1.0,-1.38,4.16,4.38,341.68
12081,2010-11-16 09:00:00,0.253,1.0,-1.69,4.15,4.48,337.81
12082,2010-11-16 10:00:00,0.22699999999999998,1.0,-1.9,3.94,4.37,334.25
12083,2010-11-16 11:00:00,0.20199999999999999,1.0,-2.14,3.62,4.21,329.37
12084,2010-11-16 12:00:00,0.152,1.0,-2.59,2.43,3.55,313.22
12085,2010-11-16 13:00:00,0.152,1.0,-2.97,1.99,3.58,303.9
12086,2010-11-16 14:00:00,0.10099999999999999,1.0,-3.43,1.61,3.79,295.13
12087,2010-11-16 15:00:00,0.126,1.0,-3.94,1.26,4.14,287.8
12088,2010-11-16 16:00:00,0.076,1.0,-4.41,0.95,4.51,282.13
12089,2010-11-16 17:00:00,0.22699999999999998,1.0,-4.76,0.65,4.8,277.8
12090,2010-11-16 18:00:00,0.40399999999999997,1.0,-4.94,0.36,4.96,274.21
12091,2010-11-16 19:00:00,0.32799999999999996,1.0,-5.08,0.04,5.08,270.46
12092,2010-11-16 20:00:00,0.278,1.0,-5.3,-0.37,5.32,266.04
12093,2010-11-16 21:00:00,0.354,1.0,-5.73,-0.9,5.8,261.07
12094,2010-11-16 22:00:00,0.455,1.0,-6.29,-1.57,6.49,256.01
12095,2010-11-16 23:00:00,0.631,1.0,-6.89,-2.37,7.29,251.04
12096,2010-11-17 00:00:00,0.758,1.0,-7.73,-4.86,9.13,237.85
12097,2010-11-17 01:00:00,0.833,1.0,-7.99,-5.88,9.92,233.66
12098,2010-11-17 02:00:00,0.884,1.0,-7.82,-6.75,10.33,229.22
12099,2010-11-17 03:00:00,0.934,1.0,-7.28,-7.53,10.47,224.05
12100,2010-11-17 04:00:00,0.934,1.0,-6.4,-8.28,10.47,217.67
12101,2010-11-17 05:00:00,0.884,1.0,-5.2,-9.1,10.48,209.77
12102,2010-11-17 06:00:00,0.8590000000000001,1.0,-3.75,-10.03,10.71,200.52
12103,2010-11-17 07:00:00,0.758,1.0,-2.16,-11.06,11.27,191.04
12104,2010-11-17 08:00:00,0.8079999999999999,1.0,-0.55,-12.17,12.18,182.57
12105,2010-11-17 09:00:00,0.884,1.0,0.99,-13.29,13.32,175.76
12106,2010-11-17 10:00:00,0.909,1.0,2.49,-14.15,14.37,170.04
12107,2010-11-17 11:00:00,0.909,1.0,4.04,-14.47,15.02,164.41
12108,2010-11-17 12:00:00,0.934,1.0,5.46,-13.75,14.79,158.35
12109,2010-11-17 13:00:00,0.934,1.0,7.2,-12.55,14.47,150.14
12110,2010-11-17 14:00:00,0.934,1.0,8.4,-11.21,14.0,143.16
12111,2010-11-17 15:00:00,0.934,1.0,9.11,-9.8,13.38,137.08
12112,2010-11-17 16:00:00,0.934,1.0,9.4,-8.34,12.56,131.57
12113,2010-11-17 17:00:00,0.934,1.0,9.32,-6.84,11.56,126.3
12114,2010-11-17 18:00:00,0.909,1.0,8.94,-5.38,10.43,121.03
12115,2010-11-17 19:00:00,0.884,1.0,8.42,-4.21,9.41,116.59
12116,2010-11-17 20:00:00,0.8590000000000001,1.0,7.94,-3.68,8.76,114.86
12117,2010-11-17 21:00:00,0.7070000000000001,1.0,7.66,-3.97,8.63,117.4
12118,2010-11-17 22:00:00,0.7070000000000001,1.0,7.55,-4.71,8.9,121.94
12119,2010-11-17 23:00:00,0.48,1.0,7.59,-5.4,9.31,125.42
12120,2010-11-18 00:00:00,0.126,1.0,6.8,-4.27,8.03,122.09
12121,2010-11-18 01:00:00,0.53,1.0,6.85,-4.05,7.96,120.58
12122,2010-11-18 02:00:00,0.631,1.0,6.84,-3.95,7.9,120.03
12123,2010-11-18 03:00:00,0.7070000000000001,1.0,6.77,-3.96,7.85,120.35
12124,2010-11-18 04:00:00,0.581,1.0,6.65,-4.07,7.79,121.45
12125,2010-11-18 05:00:00,0.581,1.0,6.48,-4.24,7.75,123.21
12126,2010-11-18 06:00:00,0.455,1.0,6.28,-4.48,7.71,125.52
12127,2010-11-18 07:00:00,0.429,1.0,6.05,-4.77,7.7,128.25
12128,2010-11-18 08:00:00,0.354,1.0,5.8,-5.09,7.72,131.23
12129,2010-11-18 09:00:00,0.22699999999999998,1.0,5.57,-5.41,7.76,134.15
12130,2010-11-18 10:00:00,0.278,1.0,5.41,-5.63,7.81,136.12
12131,2010-11-18 11:00:00,0.22699999999999998,1.0,5.41,-5.64,7.81,136.16
12132,2010-11-18 12:00:00,0.076,1.0,3.13,-6.06,6.83,152.66
12133,2010-11-18 13:00:00,0.025,1.0,3.95,-5.69,6.93,145.25
12134,2010-11-18 14:00:00,0.0,1.0,4.93,-5.18,7.14,136.42
12135,2010-11-18 15:00:00,0.051,1.0,5.91,-4.64,7.52,128.12
12136,2010-11-18 16:00:00,0.20199999999999999,1.0,6.69,-4.32,7.96,122.82
12137,2010-11-18 17:00:00,0.53,1.0,7.02,-4.45,8.31,122.41
12138,2010-11-18 18:00:00,0.354,1.0,6.74,-5.19,8.51,127.58
12139,2010-11-18 19:00:00,0.581,1.0,6.11,-6.19,8.7,135.38
12140,2010-11-18 20:00:00,0.7070000000000001,1.0,5.47,-7.03,8.91,142.13
12141,2010-11-18 21:00:00,0.7070000000000001,1.0,5.08,-7.37,8.95,145.44
12142,2010-11-18 22:00:00,0.657,1.0,4.9,-7.31,8.8,146.16
12143,2010-11-18 23:00:00,0.606,1.0,4.82,-7.05,8.54,145.65
12144,2010-11-19 00:00:00,0.631,1.0,4.77,-7.15,8.6,146.28
12145,2010-11-19 01:00:00,0.657,1.0,4.81,-6.55,8.13,143.71
12146,2010-11-19 02:00:00,0.631,1.0,4.81,-5.92,7.63,140.9
12147,2010-11-19 03:00:00,0.556,1.0,4.69,-5.27,7.05,138.3
12148,2010-11-19 04:00:00,0.379,1.0,4.34,-4.66,6.37,137.03
12149,2010-11-19 05:00:00,0.22699999999999998,1.0,3.62,-4.17,5.52,139.01
12150,2010-11-19 06:00:00,0.253,1.0,2.46,-3.81,4.53,147.14
12151,2010-11-19 07:00:00,0.126,1.0,1.03,-3.43,3.58,163.37
12152,2010-11-19 08:00:00,0.126,1.0,-0.45,-2.85,2.89,188.96
12153,2010-11-19 09:00:00,0.051,1.0,-1.72,-1.91,2.57,222.03
12154,2010-11-19 10:00:00,0.0,1.0,-2.49,-0.67,2.58,254.9
12155,2010-11-19 11:00:00,0.0,1.0,-2.44,0.76,2.55,287.36
12156,2010-11-19 12:00:00,0.0,1.0,2.25,0.17,2.26,85.81
12157,2010-11-19 13:00:00,0.0,1.0,3.01,1.96,3.59,56.93
12158,2010-11-19 14:00:00,0.0,1.0,3.19,3.67,4.86,40.95
12159,2010-11-19 15:00:00,0.126,1.0,2.95,5.26,6.03,29.23
12160,2010-11-19 16:00:00,0.22699999999999998,1.0,2.41,6.69,7.12,19.83
12161,2010-11-19 17:00:00,0.253,1.0,1.71,7.91,8.09,12.21
12162,2010-11-19 18:00:00,0.354,1.0,1.0,8.88,8.94,6.44
12163,2010-11-19 19:00:00,0.455,1.0,0.63,9.62,9.64,3.73
12164,2010-11-19 20:00:00,0.53,1.0,0.97,10.13,10.18,5.48
12165,2010-11-19 21:00:00,0.581,1.0,2.26,10.42,10.66,12.25
12166,2010-11-19 22:00:00,0.7829999999999999,1.0,4.07,10.32,11.1,21.53
12167,2010-11-19 23:00:00,0.8590000000000001,1.0,5.82,9.68,11.29,31.0
12168,2010-11-20 00:00:00,0.934,1.0,7.68,9.21,11.99,39.83
12169,2010-11-20 01:00:00,0.934,1.0,8.27,7.85,11.41,46.49
12170,2010-11-20 02:00:00,0.934,1.0,8.91,6.67,11.14,53.18
12171,2010-11-20 03:00:00,0.934,1.0,9.53,5.58,11.05,59.66
12172,2010-11-20 04:00:00,0.934,1.0,10.04,4.44,10.98,66.14
12173,2010-11-20 05:00:00,0.934,1.0,10.36,3.12,10.82,73.24
12174,2010-11-20 06:00:00,0.934,1.0,10.4,1.52,10.51,81.68
12175,2010-11-20 07:00:00,0.934,1.0,10.17,-0.22,10.17,91.24
12176,2010-11-20 08:00:00,0.909,1.0,9.68,-1.93,9.87,101.26
12177,2010-11-20 09:00:00,0.909,1.0,8.96,-3.44,9.59,111.02
12178,2010-11-20 10:00:00,0.8590000000000001,1.0,8.11,-4.71,9.38,120.17
12179,2010-11-20 11:00:00,0.833,1.0,7.26,-5.72,9.24,128.24
12180,2010-11-20 12:00:00,0.8590000000000001,1.0,6.67,-6.34,9.2,133.58
12181,2010-11-20 13:00:00,0.682,1.0,6.11,-6.73,9.08,137.76
12182,2010-11-20 14:00:00,0.7070000000000001,1.0,5.69,-6.72,8.81,139.77
12183,2010-11-20 15:00:00,0.732,1.0,5.36,-6.46,8.39,140.35
12184,2010-11-20 16:00:00,0.606,1.0,5.06,-6.13,7.94,140.47
12185,2010-11-20 17:00:00,0.455,1.0,4.73,-5.9,7.56,141.31
12186,2010-11-20 18:00:00,0.48,1.0,4.31,-5.92,7.32,143.9
12187,2010-11-20 19:00:00,0.379,1.0,3.81,-6.05,7.15,147.83
12188,2010-11-20 20:00:00,0.40399999999999997,1.0,3.2,-6.13,6.92,152.43
12189,2010-11-20 21:00:00,0.379,1.0,2.49,-6.0,6.5,157.48
12190,2010-11-20 22:00:00,0.278,1.0,1.64,-5.62,5.86,163.69
12191,2010-11-20 23:00:00,0.152,1.0,0.64,-4.98,5.02,172.63
12192,2010-11-21 00:00:00,0.051,1.0,-0.22,-3.82,3.82,183.27
12193,2010-11-21 01:00:00,0.051,1.0,-1.49,-2.61,3.0,209.83
12194,2010-11-21 02:00:00,0.0,1.0,-2.49,-1.65,2.99,236.45
12195,2010-11-21 03:00:00,0.0,1.0,-3.25,-0.92,3.38,254.25
12196,2010-11-21 04:00:00,0.025,1.0,-3.77,-0.35,3.78,264.68
12197,2010-11-21 05:00:00,0.0,1.0,-4.06,0.08,4.06,271.12
12198,2010-11-21 06:00:00,0.051,1.0,-4.16,0.42,4.18,275.79
12199,2010-11-21 07:00:00,0.0,1.0,-4.17,0.76,4.23,280.33
12200,2010-11-21 08:00:00,0.025,1.0,-4.2,1.18,4.37,285.75
12201,2010-11-21 09:00:00,0.025,1.0,-4.37,1.77,4.72,292.01
12202,2010-11-21 10:00:00,0.177,1.0,-4.7,2.49,5.32,297.89
12203,2010-11-21 11:00:00,0.22699999999999998,1.0,-5.2,3.3,6.16,302.45
12204,2010-11-21 12:00:00,0.455,1.0,-6.64,3.96,7.73,300.78
12205,2010-11-21 13:00:00,0.556,1.0,-7.15,4.61,8.5,302.8
12206,2010-11-21 14:00:00,0.833,1.0,-7.29,5.26,8.99,305.83
12207,2010-11-21 15:00:00,0.909,1.0,-7.17,5.88,9.27,309.39
12208,2010-11-21 16:00:00,0.909,1.0,-6.86,6.37,9.37,312.88
12209,2010-11-21 17:00:00,0.909,1.0,-6.47,6.63,9.26,315.66
12210,2010-11-21 18:00:00,0.884,1.0,-6.09,6.6,8.98,317.29
12211,2010-11-21 19:00:00,0.909,1.0,-5.78,6.46,8.67,318.19
12212,2010-11-21 20:00:00,0.909,1.0,-5.62,6.46,8.56,318.98
